Relative_dose_[%],Dose_[cGy],Ratio_of_Total_Structure_Volume_[%]
66.6,3330.0,8.43044
66.7,3335.0,8.40819
66.8,3340.0,8.38604
66.9,3345.0,8.36393
67.0,3350.0,8.34184
67.1,3355.0,8.31974
67.2,3360.0,8.29766
67.3,3365.0,8.2756
67.4,3370.0,8.25361
67.5,3375.0,8.23167
67.6,3380.0,8.20977
67.7,3385.0,8.18787
67.8,3390.0,8.16596
67.9,3395.0,8.14403
68.0,3400.0,8.12205
68.1,3405.0,8.10001
68.2,3410.0,8.07803
68.3,3415.0,8.05609
68.4,3420.0,8.03423
68.5,3425.0,8.01243
68.6,3430.0,7.99064
68.7,3435.0,7.96884
68.8,3440.0,7.94707
68.9,3445.0,7.92535
69.0,3450.0,7.90361
69.1,3455.0,7.88182
69.2,3460.0,7.86005
69.3,3465.0,7.83826
69.4,3470.0,7.8165
69.5,3475.0,7.79478
69.6,3480.0,7.77309
69.7,3485.0,7.75145
69.8,3490.0,7.72982
69.9,3495.0,7.70819
70.0,3500.0,7.68645
70.1,3505.0,7.6647
70.2,3510.0,7.64289
70.3,3515.0,7.62104
70.4,3520.0,7.5991
70.5,3525.0,7.5771
70.6,3530.0,7.55509
70.7,3535.0,7.53316
70.8,3540.0,7.51114
70.9,3545.0,7.48909
71.0,3550.0,7.46704
71.1,3555.0,7.4449
71.2,3560.0,7.4227
71.3,3565.0,7.40041
71.4,3570.0,7.37801
71.5,3575.0,7.35553
71.6,3580.0,7.33297
71.7,3585.0,7.31043
71.8,3590.0,7.28786
71.9,3595.0,7.26532
72.0,3600.0,7.24278
72.1,3605.0,7.22021
72.2,3610.0,7.19764
72.3,3615.0,7.17497
72.4,3620.0,7.15233
72.5,3625.0,7.12964
72.6,3630.0,7.10694
72.7,3635.0,7.08425
72.8,3640.0,7.06157
72.9,3645.0,7.03904
73.0,3650.0,7.0166
73.1,3655.0,6.9942
73.2,3660.0,6.97175
73.3,3665.0,6.94924
73.4,3670.0,6.92675
73.5,3675.0,6.90422
73.6,3680.0,6.88173
73.7,3685.0,6.85915
73.8,3690.0,6.83655
73.9,3695.0,6.81401
74.0,3700.0,6.79155
74.1,3705.0,6.76916
74.2,3710.0,6.74684
74.3,3715.0,6.7245
74.4,3720.0,6.70216
74.5,3725.0,6.67983
74.6,3730.0,6.65755
74.7,3735.0,6.63533
74.8,3740.0,6.61318
74.9,3745.0,6.59104
75.0,3750.0,6.5689
75.1,3755.0,6.54667
75.2,3760.0,6.52447
75.3,3765.0,6.50246
75.4,3770.0,6.48049
75.5,3775.0,6.45849
75.6,3780.0,6.43646
75.7,3785.0,6.41439
75.8,3790.0,6.3923
75.9,3795.0,6.37023
76.0,3800.0,6.34827
76.1,3805.0,6.32638
76.2,3810.0,6.30451
76.3,3815.0,6.28259
76.4,3820.0,6.26068
76.5,3825.0,6.23869
76.6,3830.0,6.21675
76.7,3835.0,6.19483
76.8,3840.0,6.17293
76.9,3845.0,6.151
77.0,3850.0,6.12916
77.1,3855.0,6.10733
77.2,3860.0,6.08536
77.3,3865.0,6.06328
77.4,3870.0,6.04119
77.5,3875.0,6.01916
77.6,3880.0,5.99723
77.7,3885.0,5.97534
77.8,3890.0,5.95347
77.9,3895.0,5.9316
78.0,3900.0,5.90969
78.1,3905.0,5.88767
78.2,3910.0,5.86571
78.3,3915.0,5.84372
78.4,3920.0,5.82177
78.5,3925.0,5.79986
78.6,3930.0,5.77792
78.7,3935.0,5.75597
78.8,3940.0,5.7341
78.9,3945.0,5.71221
79.0,3950.0,5.69036
79.1,3955.0,5.66851
79.2,3960.0,5.64663
79.3,3965.0,5.62469
79.4,3970.0,5.60281
79.5,3975.0,5.58093
79.6,3980.0,5.55905
79.7,3985.0,5.53723
79.8,3990.0,5.51545
79.9,3995.0,5.49375
80.0,4000.0,5.47212
80.1,4005.0,5.45047
80.2,4010.0,5.42895
80.3,4015.0,5.40742
80.4,4020.0,5.38587
80.5,4025.0,5.36429
80.6,4030.0,5.34279
80.7,4035.0,5.32139
80.8,4040.0,5.30001
80.9,4045.0,5.27865
81.0,4050.0,5.25735
81.1,4055.0,5.2359
81.2,4060.0,5.2144
81.3,4065.0,5.19287
81.4,4070.0,5.1714
81.5,4075.0,5.15
81.6,4080.0,5.12857
81.7,4085.0,5.10712
81.8,4090.0,5.08554
81.9,4095.0,5.06393
82.0,4100.0,5.04226
82.1,4105.0,5.02062
82.2,4110.0,4.99895
82.3,4115.0,4.97722
82.4,4120.0,4.95552
82.5,4125.0,4.93377
82.6,4130.0,4.91185
82.7,4135.0,4.88989
82.8,4140.0,4.86783
82.9,4145.0,4.84562
83.0,4150.0,4.82337
83.1,4155.0,4.80111
83.2,4160.0,4.77907
83.3,4165.0,4.75698
83.4,4170.0,4.73475
83.5,4175.0,4.71246
83.6,4180.0,4.69005
83.7,4185.0,4.66755
83.8,4190.0,4.64483
83.9,4195.0,4.62208
84.0,4200.0,4.59916
84.1,4205.0,4.57614
84.2,4210.0,4.55303
84.3,4215.0,4.52994
84.4,4220.0,4.50685
84.5,4225.0,4.48368
84.6,4230.0,4.46033
84.7,4235.0,4.43705
84.8,4240.0,4.41366
84.9,4245.0,4.3903
85.0,4250.0,4.36691
85.1,4255.0,4.34342
85.2,4260.0,4.31975
85.3,4265.0,4.29598
85.4,4270.0,4.27204
85.5,4275.0,4.24794
85.6,4280.0,4.22384
85.7,4285.0,4.19974
85.8,4290.0,4.17554
85.9,4295.0,4.15107
86.0,4300.0,4.12661
86.1,4305.0,4.10185
86.2,4310.0,4.07691
86.3,4315.0,4.05201
86.4,4320.0,4.02691
86.5,4325.0,4.00194
86.6,4330.0,3.97696
86.7,4335.0,3.95182
86.8,4340.0,3.92638
86.9,4345.0,3.9011
87.0,4350.0,3.87497
87.1,4355.0,3.84859
87.2,4360.0,3.82212
87.3,4365.0,3.79615
87.4,4370.0,3.77008
87.5,4375.0,3.74406
87.6,4380.0,3.71533
87.7,4385.0,3.6864
87.8,4390.0,3.65868
87.9,4395.0,3.63257
88.0,4400.0,3.60643
88.1,4405.0,3.58009
88.2,4410.0,3.55059
88.3,4415.0,3.52186
88.4,4420.0,3.49264
88.5,4425.0,3.46521
88.6,4430.0,3.43682
88.7,4435.0,3.40813
88.8,4440.0,3.37799
88.9,4445.0,3.3455
89.0,4450.0,3.31403
89.1,4455.0,3.28425
89.2,4460.0,3.25428
89.3,4465.0,3.2244
89.4,4470.0,3.19401
89.5,4475.0,3.16288
89.6,4480.0,3.13209
89.7,4485.0,3.10116
89.8,4490.0,3.06947
89.9,4495.0,3.03715
90.0,4500.0,3.00447
90.1,4505.0,2.97214
90.2,4510.0,2.93804
90.3,4515.0,2.90393
90.4,4520.0,2.87053
90.5,4525.0,2.83762
90.6,4530.0,2.80397
90.7,4535.0,2.77065
90.8,4540.0,2.73698
90.9,4545.0,2.70274
91.0,4550.0,2.66813
91.1,4555.0,2.63286
91.2,4560.0,2.59728
91.3,4565.0,2.56087
91.4,4570.0,2.52262
91.5,4575.0,2.48481
91.6,4580.0,2.44769
91.7,4585.0,2.40974
91.8,4590.0,2.37264
91.9,4595.0,2.33571
92.0,4600.0,2.29755
92.1,4605.0,2.25646
92.2,4610.0,2.21786
92.3,4615.0,2.17763
92.4,4620.0,2.13662
92.5,4625.0,2.09607
92.6,4630.0,2.05618
92.7,4635.0,2.01608
92.8,4640.0,1.9744
92.9,4645.0,1.93557
93.0,4650.0,1.89705
93.1,4655.0,1.86011
93.2,4660.0,1.82323
93.3,4665.0,1.78772
93.4,4670.0,1.75193
93.5,4675.0,1.71699
93.6,4680.0,1.68202
93.7,4685.0,1.64644
93.8,4690.0,1.61208
93.9,4695.0,1.57615
94.0,4700.0,1.54138
94.1,4705.0,1.50501
94.2,4710.0,1.46887
94.3,4715.0,1.43346
94.4,4720.0,1.401
94.5,4725.0,1.36801
94.6,4730.0,1.33843
94.7,4735.0,1.30862
